pitch_mean,pitch_std,energy_mean,energy_std,jitter,shimmer,motion_mean,motion_std,motion_peak,frame_diff_mean,frame_diff_std,symmetry_score,rhythm_score,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,label
167.4507122951685,21.12833673882503,0.4459673257120586,0.07671384224130284,0.008923405306676178,0.022212039853237407,0.7977021798388211,0.25349961475130334,1.7657203171668532,13.28317602634441,4.320952548602406,0.6722674612366971,0.6910833634450375,0.8289455781822814,0.3576902770176609,0.5481276686202824,-1.8144081099924751,0.48570793512515764,0.21124938971652532,-0.3466189898909902,-0.5415419382747997,0.06471158575531513,-0.45846856501767524,0.7569976682208384,0.1821137281685196,-0.6629006105680972,0
157.92603548243224,13.714212217918586,0.4966369456501289,0.03740586290684764,0.002869494822030123,0.017639967126035837,0.7976113443522357,0.2245603234847447,1.8933684643713313,9.404305054206583,2.751471348948303,0.6396305468168856,0.7997203822745604,0.5788756499504508,2.886733102343069,1.1818823826673703,-1.7086301373715596,-0.09957436394426011,2.781562750100092,0.13050105929925898,-0.44719850630426733,-0.09402659186772766,1.9013966166402043,1.6745237590438469,0.10346171077015244,-1.0172578204966503,0
169.71532807151038,12.645537509694439,0.4145619925771571,0.07059608355830566,0.003955443733682861,0.020172468937608906,0.8017547423173926,0.25232535954678215,1.6452553896759268,15.29807233643801,2.2332745864716297,0.6998626220328028,0.8198577398797429,0.6428169631935194,0.5307334989268739,2.0110434011306886,-0.34617866007145787,0.11595182699004655,-1.301739332990376,0.5832592927668462,2.0448308862073334,-0.7383199252035186,0.24437749836820039,0.5431786510383062,1.2982546067759453,-1.225229550808822,0
182.84544784612038,20.412362076215928,0.4400855861049471,0.088831372413158,0.010229792282068145,0.027670711175643792,1.161512197534126,0.16475958441523803,1.2757920130110385,11.329639786152516,1.589028485909738,0.8189914777906206,0.8712119230817014,-0.27343135840082233,-0.0821767175551581,1.1213385914962832,0.611917927448197,-0.2763989012035338,1.152855676895491,0.5763851802991748,0.20061453706173438,-0.8550103780929761,0.8919557083720071,0.4804875704043005,-0.7690112147239121,0.5716990209240178,0
156.48769937914997,16.882686073370746,0.45450719958555563,0.010567109997454208,0.008512596314383825,0.02114659440811942,0.907290317834733,0.2301616494421647,1.6999219879381604,17.683244440543863,1.3574882589952437,0.8262500036300869,0.90644325492547,-1.73800862788412,1.029621351779527,0.424377736077556,-2.272754358452711,-1.1630232782626904,0.044478436343182076,-1.398410578643562,0.9039170013783133,0.6179328771919168,-0.34740385670028334,-1.1670197425810611,-0.4862673152319384,0.00733907204492476,0
156.4879456457623,21.57000247046046,0.3999389764057082,0.04406209489059046,0.007448049990941963,0.020278619288936893,0.9145062470786605,0.1351771301857012,1.4371607765520429,15.700120164286622,1.5326912455956079,0.7910468336077834,0.6987924646537705,1.1874374405783261,0.6344190984882914,1.1405796266762782,-0.24975715853646757,0.48943389020531475,0.8947281393530075,1.1575468888047704,-0.5118094435007978,-0.2954967385376389,0.526804064970071,-2.167657123146157,1.1326726028652319,0.5414648578445987,0
183.68819223261087,20.366188122867726,0.43120462409052085,0.0715414425436108,0.008055301799196179,0.011840863154120486,1.0045425181047762,0.213326436319078,1.467845829562561,11.881695260853123,3.0137013208091865,0.8080076629478398,0.7151313991031729,-0.23095371040756374,0.5780850414066572,0.3303990497872021,-0.273623070865679,1.7794397644825173,0.5971764365293213,0.42731196139696115,-0.5018676515994749,0.48472248938253026,0.4799989920288757,0.5495381563071515,-0.33598144166547333,0.8214254175093618,0
171.51152093729362,17.635855436715637,0.4206296200390897,0.055939092279140144,0.009042745116085013,0.024477521396163326,0.885818373853977,0.16576554151211262,1.7465910046887734,16.20254090433778,3.206980018583947,0.7912942629691967,0.6793937712868308,-0.5764981876388087,0.746165533894104,0.22151273895645993,1.449504000387603,0.21656146770509432,-0.4598405773989969,1.4460788428345157,1.1737863283249481,-0.5967238175118001,-1.5006843628865378,0.114658191847215,1.0104797695984324,0.43905529385528014,0
152.95788421097572,13.766031409657975,0.42488380492744154,0.06742291746742618,0.006380720959071916,0.023872905086846453,0.8111436781268945,0.175868203444614,1.909570767858409,13.169638776318509,1.535047438374293,0.6986814723821638,0.7612784112714415,0.8241310207225943,2.0508892083465873,-0.1162728121423593,-0.1465196305415773,0.4027377055227946,0.4060967532134062,0.5997784945616047,-1.0146185903963791,0.3629564684939741,2.013747599414576,-0.2633044074232678,1.7294923847078385,0.7919868585353365,0
168.13840065378946,10.425763876570677,0.3813495108072267,0.04792029626568359,0.005665085823793062,0.03297952833983276,0.8205475226372533,0.29416559051262625,1.6053178941840156,15.131934187805548,3.516030651260892,0.7845538035739152,0.8173086699557068,-0.15281137592721666,-0.8177995917933241,1.6070720229488973,0.5446900862668356,0.8234504796051736,-1.4721113062584585,1.191190661962186,-0.17369239111474438,1.3729502335844574,1.3615800148302923,0.4191771837677102,-0.16161552424747028,0.13742094238195757,0
153.04873460781306,15.767425239664895,0.4212255087129471,0.061731795749457995,0.008587535765293045,0.018153330590281996,0.8392598110878904,0.28547860723565616,1.677208253149741,14.211832043236187,2.4135511586532483,0.8140327620182146,0.8589867613271281,1.1539427456419598,0.6262688691303091,-0.5365857993478012,0.3271314260787169,-0.9423974468920293,0.7429227505142544,0.6198907803051144,0.23062466996500885,0.727549220353505,-0.15747578453138888,0.14563664372278254,0.8132260939177749,-0.8682940494751703,0
153.01405369644615,22.28199397161736,0.44489991456227246,0.05688645529215841,0.0050648816671549045,0.021314901965983634,0.8444166645235237,0.25654828725443063,2.0255537361588094,10.884108362522817,2.9174344095884392,0.8103433063850859,0.7739239181085982,0.7553053546190278,-0.6337430169833846,1.5791309522103043,-1.7175098318264805,1.732263192316645,0.4683426193914731,1.4116031805824734,0.3002353416560472,-0.17117243639483232,-0.7920427664102698,1.2150022255705086,-0.8383230532058727,1.1520327627387166,0
163.6294340734905,19.07046872065102,0.49255718038975205,0.08335564123319614,0.009224758267143416,0.021496302102264532,0.959144431545547,0.15446123411964527,1.6601882948721423,11.391125419206345,4.089776502604339,0.8451130697179714,0.7544121981396125,0.8152123908804298,0.6999613817080235,0.6498777113663343,0.8913864949685637,0.3820959167805218,0.7747941517787922,0.6700255724160007,0.03881604348545936,0.43147907332033464,0.5128054524231969,0.27749978143308013,0.8792599682610283,-0.3302009195030143,0
131.30079633013304,11.77130610644006,0.4679635413042603,0.06508841686602426,0.0028922491872864792,0.029464719678580845,0.8577918828710949,0.2010154930183119,2.2504207785450987,15.574902043952903,3.5174714526924253,0.8066643077760851,0.7921406393798992,-1.0293601400804808,-0.626817860337485,-1.0593755573217474,0.39385685491065914,1.668671209180198,1.1523064925784352,0.11187627820138636,0.5562378029863309,-0.016598657077191714,0.27802792947295696,-0.4722309565631508,0.3794815873880904,-0.6420366688861834,0
134.1262325123045,18.86590462925591,0.5276591228755778,0.06675205324150404,0.011087466911976932,0.019428226805678288,0.9598960115823368,0.292785861998751,1.7413774114078862,12.163061669733647,2.585175481675334,0.7781158566033266,0.7131885678695982,1.2907495868477603,-0.1756301322445759,0.5308843636922794,0.6574417757071307,-0.45972969597159047,0.5308578561887398,2.2451912484021936,0.8235701802360305,0.20709216622525534,0.5201020537069065,1.0911496150633602,0.6257344539441937,0.03987391177604166,0
151.5656870613854,19.926586898644185,0.3816326218555975,0.05176246067755065,0.009417792447239129,0.021674129154622034,0.8378925129837126,0.22850301481839427,1.1598093102110456,11.990878841895007,2.0870462196677697,0.8356120190653142,0.9471630977355819,0.4351254781104705,-0.0655809228141157,-1.6900238568864616,3.7336139357926945,1.8362557303020421,0.3332804778184486,1.0001334100519028,0.861173790913397,-0.09304994693365326,0.3724196565746807,0.004582032548417769,-0.3810148648318555,-0.6215298273668617,0
144.80753319498365,13.580712818994336,0.4636160318360339,0.05024787551855013,0.008768089202941627,0.023647379058299237,0.8617952785474136,0.3591597723989016,1.788335405276133,10.612193551626618,1.0785476789365558,0.7478782992600752,0.6513871178305554,-0.13234942532158284,1.0782350474102382,0.7629572151479322,-1.6757016455487297,0.8976399446313048,-0.5929615029951629,0.7163699789039719,-0.6872234278010441,0.052098314703147935,0.6556168903753334,0.6738830153050764,-1.2949750740104553,-0.175687343790489,0
164.7137099889291,18.76862552972764,0.42916710028691757,0.05134883624360758,0.010948072951836542,0.02111965473893815,0.5502698973201838,0.24359907036366232,1.6952895962206944,14.058997663983654,2.2246773446060635,0.6794500279017825,0.794779246311658,0.329049620608026,1.0266089995481724,0.996708334690092,1.7522269847849976,0.6977360772671226,-0.4409986872841459,-0.9486739748845023,-0.05573958813591745,0.39088401776675774,1.502575129452626,-0.22966963557352044,0.6529268582745543,0.5096485294071198,0
146.37963886718182,18.29104359223,0.5294901466608836,0.06788904284756593,0.01299642333338773,0.017321398312696832,0.9874491512053722,0.2315229469894019,1.9224381885206865,18.156312298107864,2.6310958089378444,0.7369546428844989,0.9418884975383712,-1.398611709608488,-0.921145638801746,-0.33312036008684826,-0.05870276746031999,0.4106220089178332,1.268061158159598,-0.959476855717184,1.275286575689244,-0.6940228296237556,0.7112928846157816,-0.38484419694769273,-1.657062837231509,0.5135075653215142,0
